question_id,question_content,question_language,question_topic,question_user_country_code,question_sent,translated_en
3939966,"E Rodimiro Na Victory E Nimubazikyi Omuryeyo Ogurikari Hacibabuko Kyenyanya,",nyn,tomato,ug,2017-11-27 19:22:23+00:00,"E Rodimiro Na Victory E Nimubazikyi Omuryeyo Ogurikari Hacibabuko Kyenyanya, who is also the head of the team."
3939973,E manure nugi erikukora omurutokye nieha,nyn,,ug,2017-11-27 19:23:29+00:00,E manure nut is used to knock down the stumps here.
3939974,E  nyine  emondi  zeine  esande 6 kwonka zirimu nizoma nkozese mubazi ki?,nyn,,ug,2017-11-27 19:24:03+00:00,"I'm six months old, but what's the big deal?"
3939985,s niko ngombe ambaye ndama zake wanakufanga kila,swa,cattle,ke,2017-11-27 19:24:56+00:00,It is a cow whose calves kill every cow.
3939989,E NINYOWE TALEMWA NIPABUZA EBICORI EBIKURU BIRIHAZINGAHA KAND EBICYAKA NABYO BIRIHAZINGA HATI,nyn,maize,ug,2017-11-27 19:25:16+00:00,You and I have been blessed to be able to share the good news of life and the good news of life and the good news of life.
3939991,E Nimbuza ebicoori ebisyaka ni zingahi,nyn,maize,ug,2017-11-27 19:25:35+00:00,E I asked him how many eggs he had and how many of them he had.
3940000,E Nimbuza ebicoori ni shiringi zingahi ebisyaka,nyn,maize,ug,2017-11-27 19:26:22+00:00,E Nimbuza ebicoori and shiringi are the number of eggs.
3940012,E. ninyenda ekibuzo kyange mukisindikire judith..ebitakuri nibyerera amezi angahi?,nyn,sweet-potato,ug,2017-11-27 19:27:34+00:00,E. I'd like to ask you a question about judith..how many months do I have?
3940065,E.NIMBUZA NGU' OMWANI NIGWITA ORUTOKYE?,nyn,coffee,ug,2017-11-27 19:34:03+00:00,E.NIMBUZA is someone who works in the UTOTOKYE?
3940092,Harun Anauliza Kichwa Kinaniuma Shida Ni Nini?,swa,,ke,2017-11-27 19:40:11+00:00,"Aaron asks, What is Kinaniuma Shida?"
3940119,S. Jambo wefarm . Ni fertilizer gani bora ya top dressing kwa vitunguu saumu,swa,garlic,ke,2017-11-27 19:45:05+00:00,S. Jambo wefarm. what is the best fertilizer for top dressing for sage grouse?
3940119,S. Jambo wefarm . Ni fertilizer gani bora ya top dressing kwa vitunguu saumu,swa,onion,ke,2017-11-27 19:45:05+00:00,S. Jambo wefarm. what is the best fertilizer for top dressing for sage grouse?
3940218,E  OBUYAMBI Edebe emwe(1) yoburo negura eta    ninye Kleo,nyn,millet,ug,2017-11-27 20:04:51+00:00,E OBUYAMBI  Edebe emwe(1) yoburo negura and the other Kleo
3940235,E Ngambira empunu negomorwaki?nkigihe,nyn,pig,ug,2017-11-27 20:11:01+00:00,What do you think of the old and the new?
3940240,E NYOWE NIJIRA KUNDIKUHINGA EMONDI ZAGYE KUZIRIKURARYA ZOMA BWENU NIKII,nyn,,ug,2017-11-27 20:13:43+00:00,You're going to have to work hard to protect your health and well-being.
3940273,E# Edebe Lya Lumonde Lyameka Kati Mu Kibuga.,lug,sweet-potato,ug,2017-11-27 20:38:21+00:00,E# Edebe of Lumlugonde is located in the city center.
3940274,S NAULIZA KUKU WAGU WAMETANGA MALA   yakwaza mayai megi tudogno je yafakulalishiwa,swa,poultry,ke,2017-11-27 20:39:20+00:00,The eggs are incubated by the egg yolks.
3940321,ROBERT NDIZI ZANGU SHAMBANI ZIKO NA RASTE NITUMIE DAWA GANI,swa,plantain,ke,2017-11-27 21:16:38+00:00,ROBERT and RASTE NITUMIE used drugs in Ghana.
3940361,E Osibire Ota Oguni Brian,nyn,,ug,2017-11-27 23:05:00+00:00,E Osibire Ota Oguni and Brian Osibire
3940382,"E ,nikyiretwakyi  Kushangwa  Omubwire  Bwenzura  Embuuzi  Kukyira  Kurwara  Obunwanwa  Nyaburamwe  Munyambe  Amatungo  Gangye  Gahwaho.",nyn,goat,ug,2017-11-27 23:57:17+00:00,"E ,nikyiretwakyi Kushangwa You tell him to go to the sea to avoid the illness of newborn babies."
3940404,S Aina gani nzuri ya pawpaw.,swa,,ke,2017-11-28 00:53:26+00:00,What a beautiful kind of pawpaw.
3940405,E okwe ebihimba mix nizingahi,nyn,bean,ug,2017-11-28 00:54:14+00:00,It's a mixed mix and it's a mixed mix.
3940417,"S,   JE  MRADIWA   WA  VIFARANGA   VYA     KUKU   KIENYEJI  AMA   GRED  NIWAPI    WA   ZURI.",swa,poultry,ke,2017-11-28 01:27:42+00:00,"S, is the queen of the most beautiful or noble class of witches."
3940417,"S,   JE  MRADIWA   WA  VIFARANGA   VYA     KUKU   KIENYEJI  AMA   GRED  NIWAPI    WA   ZURI.",swa,chicken,ke,2017-11-28 01:27:42+00:00,"S, is the queen of the most beautiful or noble class of witches."
3940433,S Naweza Bata Wapi Soko Ya Vidunguu Nyekundu ?,swa,onion,ke,2017-11-28 02:04:20+00:00,Where can I find the market for red wine?
3940433,S Naweza Bata Wapi Soko Ya Vidunguu Nyekundu ?,swa,duck,ke,2017-11-28 02:04:20+00:00,Where can I find the market for red wine?
3940435,E  NTUNGIRE ENJOKI NINYENDA MANYE OKUNDATUGYE EBYOKUKOZESA MUKUSHARUURA.,nyn,bee,ug,2017-11-28 02:18:21+00:00,And I'm going to make an effort to make sure that Enoch's body is still alive and well.
3940452,NAULIZA KAMA NAWEZA PATA NAMBARI YA YULE MFUGAJI WA KUKU WA YALA IN SIAYA COUNTY,swa,poultry,ke,2017-11-28 03:12:02+00:00,NAULIZA KAMA NAWEZA PATA NUMBER YULE is the oldest city in SIAYA COUNTY.
3940548,"S Nko na ng'ombe aliyekufiwa na ndama, basi nkikamua milk inaonja salt shinda ni nni???",swa,cattle,ke,2017-11-28 04:00:10+00:00,"If a cow has been slaughtered by a sheep, how can I get the milk to taste salt?"
3940551,"S Nko na ng'ombe aliyekufiwa na ndama, basi nkikamua milk inaonja salt shinda ni nni???",swa,cattle,ke,2017-11-28 04:01:13+00:00,"If a cow has been slaughtered by a sheep, how can I get the milk to taste salt?"
3940566,E embuzi yayanga konzya nogikorere kyi,nyn,goat,ug,2017-11-28 04:06:10+00:00,And the goat was going to lie down and get away with it.
3940586,E Sizoni ebonire kuhingamu enyanya neha?,nyn,tomato,ug,2017-11-28 04:16:44+00:00,Where did Zion come from in the eighteenth century?
3940596,UNIABI  ECRI. MOJA YA VIAZI INA.WESA. KUTOWA GUNIA NGAPI,swa,potato,ke,2017-11-28 04:19:05+00:00,UNIABI ECRI. is one of the leading companies in the country.
3940599,S hizi dawa za kuua mabuu kwenye mahindi ni gani jameni mahindi yanaisha?,swa,maize,ke,2017-11-28 04:19:15+00:00,What are these pills on corn or jamani corn yanaisha?
3940643,E Ninyenda Kugura Ente Zamate 3 Ozine Omu Western Ngambira.Emwe Eshemerire Kuba Nekamwa Litre 15 Nokweyongyerayo.,nyn,cattle,ug,2017-11-28 04:30:09+00:00,I can buy 3 ounces of potatoes in the Western Hemisphere.One of them is worth 15 litres of water.
3940647,E lam Apophia from   Butaturwa entama yaba nekuka obyoya nogiha mubazi ki?,nyn,sheep,ug,2017-11-28 04:30:10+00:00,"What is the name of Apophia from Butaturwa, a woman who cooks a coat and brings a mubazi?"
3940649,E Omwani Gwaba Nigoma Amatagyi Nihaguma Nihomamu Rimwe Rimwe Nokozesakyi Okufuyirira Wilson Kamwenge,nyn,coffee,ug,2017-11-28 04:30:10+00:00,E Omwani Gwaba Nigoma Amatagyi Nihaguma Nihomamu One One One One One One One One One One One One One One One One One One One One One One One One One One One One One One One
3940689,"E#,ndi,fred,kikagate,ninshaba,embibo,okuruga,wefarm,ninyenda,embiboezi:omuceri,nenyanya,kabegi,whatemeron,ebicori,ebyenyanja,munyambe,mbibone,kikagate,",nyn,rice,ug,2017-11-28 04:30:17+00:00,"E#,and,fred,kikagate,ninshaba,embibo,oguruga,wefarm,ninyenda,embiboezi:omuceri,nenyanya,kabegi,whatemeron,ebicori,beaches,munyambe,mbibone,kikagate, which is also known as"
3940689,"E#,ndi,fred,kikagate,ninshaba,embibo,okuruga,wefarm,ninyenda,embiboezi:omuceri,nenyanya,kabegi,whatemeron,ebicori,ebyenyanja,munyambe,mbibone,kikagate,",nyn,cabbage,ug,2017-11-28 04:30:17+00:00,"E#,and,fred,kikagate,ninshaba,embibo,oguruga,wefarm,ninyenda,embiboezi:omuceri,nenyanya,kabegi,whatemeron,ebicori,beaches,munyambe,mbibone,kikagate, which is also known as"
3940689,"E#,ndi,fred,kikagate,ninshaba,embibo,okuruga,wefarm,ninyenda,embiboezi:omuceri,nenyanya,kabegi,whatemeron,ebicori,ebyenyanja,munyambe,mbibone,kikagate,",nyn,tomato,ug,2017-11-28 04:30:17+00:00,"E#,and,fred,kikagate,ninshaba,embibo,oguruga,wefarm,ninyenda,embiboezi:omuceri,nenyanya,kabegi,whatemeron,ebicori,beaches,munyambe,mbibone,kikagate, which is also known as"
3940689,"E#,ndi,fred,kikagate,ninshaba,embibo,okuruga,wefarm,ninyenda,embiboezi:omuceri,nenyanya,kabegi,whatemeron,ebicori,ebyenyanja,munyambe,mbibone,kikagate,",nyn,maize,ug,2017-11-28 04:30:17+00:00,"E#,and,fred,kikagate,ninshaba,embibo,oguruga,wefarm,ninyenda,embiboezi:omuceri,nenyanya,kabegi,whatemeron,ebicori,beaches,munyambe,mbibone,kikagate, which is also known as"
3940693,"E ebicoori byangye kubikwasirwe kanyagombwa erikurya ebiti byebicoori, mbikorerekyi nkahati?",nyn,maize,ug,2017-11-28 04:30:17+00:00,"If my beans are influenced by a pig that eats the beans, how can I do it?"
3940699,E Nintunga nta akavera ka solar kukora dryer yebyokurya byamatungo gangye ?,nyn,guava,ug,2017-11-28 04:30:18+00:00,Doesn't Nintunga have a solar system to make a dryer for food for domestic animals?
3940709,E Ntandikenta nazakubyara enyanya?,nyn,tomato,ug,2017-11-28 04:30:19+00:00,How do you know if you're going to have a baby?
3940710,E Obutunguru Kiro Negura Ekumi Ina,nyn,onion,ug,2017-11-28 04:30:19+00:00,E Obutunguru Kiro Negura Ekumi Ina was born.
3940772,S dawa gani inatumiwa kupalilia maharagwe pekee?ama maharagwe kwa mahindi?,swa,bean,ke,2017-11-28 04:33:41+00:00,What medication is used to flavor only beans?or beans for corn?
3940772,S dawa gani inatumiwa kupalilia maharagwe pekee?ama maharagwe kwa mahindi?,swa,maize,ke,2017-11-28 04:33:41+00:00,What medication is used to flavor only beans?or beans for corn?
3940783,s mbna mimea kama viazi nkipanda vinapasuka ama hadi carrot,swa,potato,ke,2017-11-28 04:34:05+00:00,Plants such as potatoes and chickpeas sprout or grow to the point of carrot.
3940783,s mbna mimea kama viazi nkipanda vinapasuka ama hadi carrot,swa,plant,ke,2017-11-28 04:34:05+00:00,Plants such as potatoes and chickpeas sprout or grow to the point of carrot.
3940804,S Dawa Ya Kukausha Majani N Gani?,swa,,ke,2017-11-28 04:34:52+00:00,What is a herbal remedy?
3940818,S-water melon seeds huweka kwa nursery halafu baadaye Ku transplant,swa,,ke,2017-11-28 04:35:27+00:00,S-water melon seeds are stored in the nursery and later transplanted.
3940887,E  Embuzi Yangye neyirukana. nimbuza erwireki?,nyn,goat,ug,2017-11-28 04:38:53+00:00,E  Goat Yangye neyirukana. nimbuza erwireki?
3940888,Ngombe yangu inakula sana lakini maziwa inatoa kindogo sana shinda inaeza kua gani,swa,cattle,ke,2017-11-28 04:38:58+00:00,"My cow grows very well, but the milk is very small."
3940894,S-je water melon upandwa kwa kipimo gani mmea hadi mmea na laini in ft or cm,swa,crop,ke,2017-11-28 04:39:20+00:00,S-je water melon  is grown to what extent females to females and lines in ft or cm.
3940934,S nduma lazima iwe kwa maji ndo ifanye,swa,taro,ke,2017-11-28 04:41:40+00:00,S nduma you must go to the water and wash it.
3940954,E Waliwo edagala elifuwila omudoeliyitibwa Ameturin woba olifudemubikanjjo nga nekasolimwali telita kasoli waded ebikanjjo ebito.,lug,maize,ug,2017-11-28 04:42:58+00:00,E There is an oily bear named Ameturin that becomes an olifudemubikanjjo as nekasolimwali telita kasoli wadluged ebikanjjo ebito.
3940993,S- Dawa gani utumika kunyunyuza water melon toka upanzi hadi kuvunwa,swa,,ke,2017-11-28 04:45:24+00:00,S- What kind of medicine is used to grind water melon until it is harvested?
3941014,"E EBICOORI EBYOKUHINGA 1kg SH,8000.",nyn,maize,ug,2017-11-28 04:47:24+00:00,E E BYICOORI BYOKHINGA 1kg SH8000.
3941131,E Ente  yaba erwiire  ekyifuruto  nekiturira ntahizayo.,nyn,cattle,ug,2017-11-28 04:54:11+00:00,E Ente yaba erwiire ekyifuruto and titurira the house.
3941169,Vifaranga ikiaguliwa hupewa dawa gani,swa,chicken,ke,2017-11-28 04:56:33+00:00,The amount of money purchased will be given to you.
3941230,Q  my  mum  akona  bata  dacks  na  ametafta  soko  but  hakuna  anaeza  saidika  vipi,swa,duck,ke,2017-11-28 05:00:34+00:00,Q my mom acona bata dacks and ametafta soko but no one else said how
3941278,s nipige carrot dawa ya booster ?,swa,carrot,ke,2017-11-28 05:03:50+00:00,Is it a carrot juice booster ?
3941317,NINYENDA KUMANYA EMPUNU NOZILISA OTA,nyn,pig,ug,2017-11-28 05:05:49+00:00,I am trying to get to the Emperor Nozilisa Ota.
3941340,S nataka kuwanza kupanda vitungu saumu mbegu nzuri nikama pesa ngapi?,swa,onion,ke,2017-11-28 05:07:30+00:00,How much do I want to spend on planting good seeds?
3941340,S nataka kuwanza kupanda vitungu saumu mbegu nzuri nikama pesa ngapi?,swa,garlic,ke,2017-11-28 05:07:30+00:00,How much do I want to spend on planting good seeds?
3941340,S nataka kuwanza kupanda vitungu saumu mbegu nzuri nikama pesa ngapi?,swa,cereal,ke,2017-11-28 05:07:30+00:00,How much do I want to spend on planting good seeds?
3941442,Q: Hatiya ebicoori nibigura bita. ROBERT KURUGA BIGULI KAMWENGE,nyn,maize,ug,2017-11-28 05:12:42+00:00,Q: Hatiya ebicoori nibigura bita is the name given by Robert KURUGA BIGULI KAMWENGE.
3941588,kuku wa mayai wanapewa dawa gani wasigonjeke,swa,poultry,ke,2017-11-28 05:20:18+00:00, Egg chickens are given what medication to avoid.
3941640,E Hati? Ebicoori Byangye Byanire Engurigwa,nyn,maize,ug,2017-11-28 05:22:17+00:00,Ebicoori Byangye Byanire Engurigwa has been released.
3941897,E ENKOKO ZANGYE NIZITOROGA AMAHURI NKOREKI?6333,nyn,chicken,ug,2017-11-28 05:34:37+00:00,How many days do I have to wait for my grandchildren?6333
3941940,s Kisonono ni,swa,,ke,2017-11-28 05:37:40+00:00,Kisonono is also known as Kisonono.
3941959,S.nauliza wapi naweza pata tausi za kulea?,swa,,ke,2017-11-28 05:38:53+00:00,S.I. ask where can I find breastfeeding mushrooms?
3941972,"Q kuku zangu zinaendesha kinyesi cheupe,zinatingisha kichwa kila mara na zinajikusanya as if kuna baridi kali, ni dawa ipi mwafaka ambayo naeza tumia ili zipone.nimetumia esb3 30% bt hakuna changes",swa,guava,ke,2017-11-28 05:39:54+00:00,"Q My chickens run a cheupe toilet, they shower their heads every time and they collect it as if it were cold, and they put in a powder that they can use to get out of bed."
3941972,"Q kuku zangu zinaendesha kinyesi cheupe,zinatingisha kichwa kila mara na zinajikusanya as if kuna baridi kali, ni dawa ipi mwafaka ambayo naeza tumia ili zipone.nimetumia esb3 30% bt hakuna changes",swa,poultry,ke,2017-11-28 05:39:54+00:00,"Q My chickens run a cheupe toilet, they shower their heads every time and they collect it as if it were cold, and they put in a powder that they can use to get out of bed."
3942020,S vifaranga wakiwa na miezi mitatu wanapewa dawa ipi wakiwa wangojwa.,swa,chicken,ke,2017-11-28 05:43:37+00:00,Children as young as three months of age are given a prescription.
3942075,E Ninye Aleku Nimbuza Nimubazi Ki Ogu Murikumanya Ogwekirisa Kyebimera,nyn,,ug,2017-11-28 05:48:11+00:00,I'm going to ask you if you know who's going to fix it.
3942089,E OBUYAMBI Hakabahariho ebihimba birikuranda nkamusingiriro kirikushoromwa obwire buringwa nkemyaka 2 ebiri ninkiha nkahe eizina ryakyo niriha?,nyn,bean,ug,2017-11-28 05:48:54+00:00,"EBUYAMBI There's no such thing as a two-year-old that's been around for about two years, so what's its name again?"
3942092,E. Ninyenda Ngu Mumpabure Embibo Zebi Kyori Ebikweragye Munonga.ndi manuel frm rugongo buhweju 0706520530,nyn,,ug,2017-11-28 05:49:01+00:00,E. Ninyenda Ngu Mumpabure Embibo Zebi Kyori Ebikweragye Munonga.and the manual from rugongo buhweju 0706520530 are included.
3942111,E Oburweire oburikukwata enyanya nari emondi bikahonga bikoma omuzi niguha?,nyn,tomato,ug,2017-11-28 05:50:12+00:00,Do you want to be able to get a pair of eggs or an emondi and then go back and forth?
3942120,S Vifaranga Vya Kencic Vinatunzwa Aje,swa,chicken,ke,2017-11-28 05:51:11+00:00,The money from Kencic Vinatunzwa is now available.
3942182,S SHAKULA YA MBWA EYE IMESAA NI NGANI?,swa,dog,ke,2017-11-28 05:56:54+00:00,Theocratic School: Who is it?
3942216,Wefarm naba ninyenda kumanya omubazi ogurikugomosa empunu ninye Muhereza Gerrald,nyn,pig,ug,2017-11-28 06:00:13+00:00,"Wefarm and I would like to get to know the bus driver who was cheating on me, Sergeant Gerrald."
3942238,E  E8 Taremwa kiro ye bicori Eriali sh600,nyn,maize,ug,2017-11-28 06:02:06+00:00,E E8 Taremwa kilo is the bicori Eriali sh600
3942244,E ekoko zaba zih??mire amaisho zineho ebironda nindwaraki ahakuba enkoko munana zirikubi,nyn,chicken,ug,2017-11-28 06:02:29+00:00,E ekoko zaba zih ??mire amaiso zineho ebironda nindwaraki ahakuba chicken munana zirikubi is the name given to a chicken that has two eyes.
3942283,S sasa hiki kikundi kinashughulika na mini?,swa,,ke,2017-11-28 06:07:35+00:00,So what is this group dealing with?
3942294,S maelezo ya mtu akitaka kufunga anastahili kutumia au kufuata,swa,,ke,2017-11-28 06:08:46+00:00,The description of a person who wishes to install should be used or followed.
3942370,SOBERT NAULIZA MIMI NIMEPANDA MAHINDI LAKINI KUNA MDUDU ANA KULA ILE ROHO YA KATIKATI NITUMIE DAWA GANI,swa,maize,ke,2017-11-28 06:16:16+00:00,"SOBERT NAULIZA I am a drug addict, but there are many who suffer from the spirit of addiction and drug abuse in Ghana."
3942371,Q MUTUBA IN RUNYANKOLE,lug,,ug,2017-11-28 06:16:22+00:00,Qlug MUTUBA IN RUNYANKOLE is located in RUNYANKOLE.
3942448,S Sasa nikikuwa na gari mtapata aje viazi zangu.,swa,potato,ke,2017-11-28 06:21:14+00:00,Now I'm driving to eat my potatoes.
3942451,"Na,ni mbolea gani ntakayo tumia kwa water milon ili iwe tam zaid?EMMANUEL.",swa,,ke,2017-11-28 06:21:26+00:00,"So, what kind of fertilizers do I want to use for water milon to make you feel better?"
3942461,Q naweza nunua kondoo wakufunga wapi,swa,sheep,ke,2017-11-28 06:21:53+00:00,Q Where can I get a roasted lamb?
3942536,S Dawa ya nyanya wakati umebanda tu ni??,swa,tomato,ke,2017-11-28 06:29:09+00:00,What is the medicine used when you're cold?
3942549,E.Nimbuza.omubazi.gwa.kazunde.yenanansi.Ninye.Charles,nyn,,ug,2017-11-28 06:30:09+00:00,E.Nimbuza.omubazi.gwa.kazunde.yenanansi.Ninye.Charles is the only one.
3942591,S Bei ya kabeji kwa kg ni shilinki ngapi?,swa,cabbage,ke,2017-11-28 06:33:39+00:00,How much is the price of cabbage per kg?
3942630,E OBUTUMWA Samuel webare ndi Rukungiri Ruhinda Ndere LC1 Omwitaba mpa esiimu yawe tugambe hamwe eyangye 0787821888 Kamahanga William,nyn,,ug,2017-11-28 06:36:38+00:00,The birth of the Prophet Samuel and the birth of Rukungiri Ruhinda Ndere LC1 and the death of his son Samuel and his family on 0787821888 Kamahanga William
3942695,E NZE MUTAKA SULAIMANI KASOLI MUKAYUNGA DIST KATI AGULA  ATYA KILO EMPEKE,lug,maize,ug,2017-11-28 06:40:26+00:00,"I am the daughter of Solomon, and I am the daughter of Solomon, and I am the daughter of Solomon, and I am the daughter of Solomon, and I am the daughter of Solomon, and I am the daughter of Solomon, and I am the daughter of Solomon, and I am the daughter of Solomon, and I am the daughter of Solomon, and I am the daughter of Solomon, and I am the daughter of Solomon, and I am the son of Solomon, and I am the son of Solomon."
3942785,e ente nekoma aha mazara angahi.,nyn,cattle,ug,2017-11-28 06:47:58+00:00,There are a number of different names.
3942796,Q Ndyomuhingi nimpinga ebicoori nebihimba,nyn,maize,ug,2017-11-28 06:48:43+00:00,Q Ndyomuhingi is opposed to ebicoori andbihimba.
3942796,Q Ndyomuhingi nimpinga ebicoori nebihimba,nyn,bean,ug,2017-11-28 06:48:43+00:00,Q Ndyomuhingi is opposed to ebicoori andbihimba.
3942835,E NINYENDA KUHIGA OMUKYER KOKA NIZA KUKOZESACHI AHAMUBAZ,nyn,,ug,2017-11-28 06:52:02+00:00,I'm going to build the Omukyer KOKA by NIZA KUKOZESACHI AHAMUBAZ.
