question_id,clean_text,keywords_found,keyword_categories
3943901,What kind of chicken is suitable for laying eggs every week?,"['chicken', 'eggs']","['livestock', 'livestock']"
3943907,Tell me more about it.,[],[]
3943907,Tell me more about it.,[],[]
3943907,Tell me more about it.,[],[]
3943911,"And then there's the question of who, Julius, is.",[],[]
3943949,"He and his wife, Nicholas, met in the King's palace.",[],[]
3943950,Q. What should I do if I can't get there?,[],[]
3943981,"E,mumpe Amagyezi Gokuhinga carrots and also Zikera Gye.",[],[]
3943999,E Omwani Gwaba Nigoma Amatagyi Nihaguma Nihomamu One One One One One One One One One One One One One One One One One One One One One One One One One One One One One One One,[],[]
3944078,Q jinzi ya planting dania,[],[]
3944136,E Omwani Gwaba Nigoma Amatagyi Nihaguma Nihomamu One One One One One One One One One One One One One One One One One One One One One One One One One One One One One One One,[],[]
3944167,"Yes, my sheep is eaten by a fly, and I don't need a rose.",[],[]
3944220,"Yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes.",[],[]
3944239,I'm a sculptor and I'm a rocket scientist and I'm a rocket scientist.,[],[]
3944254,Ask me my friend and I'll give you the answers to my questions and I'll give you the answers to your questions and I'll give you the answers to your questions and I'll give you the answers to your questions.,[],[]
3944296,"James asks, ""I'll tell you where to find them"".S9 is followed by your answer.",[],[]
3944311,S.BAJETI OF THE FIRST KILIMO DANMARK is the first to do so.,[],[]
3944361,"I'm going to sing the songs of the season right now, I'm going to sing the songs of the season right now, I'm going to sing the songs of the season right now, I'm going to sing the songs of the season right now, I'm going to sing the songs of the season right now, I'm going to sing the songs of the season right now, I'm going to sing the songs of the season right now, I'm going to sing the songs of the season right now, I'm going to sing the songs of the year right now, I'm going to sing the songs of the year right now, I'm going to sing the songs of the year right now, and I'm going to sing the songs of the year right now.",[],[]
3944375,E Chance Nabuza Ati Ente Ye Ekazara Kandi Yazaragye Konka Kwerikuba Netambura Amayasha Gayo Nigaguma Niganyampa Gurika Nobugwire Ningashi Ekashishikara Omunda is one of the most popular names in the world.,[],[]
3944375,E Chance Nabuza Ati Ente Ye Ekazara Kandi Yazaragye Konka Kwerikuba Netambura Amayasha Gayo Nigaguma Niganyampa Gurika Nobugwire Ningashi Ekashishikara Omunda is one of the most popular names in the world.,[],[]
3944434,I want to know where the diamond lies in the middle of the river Embisi and Zimezire.,[],[]
3944439,Q jinzi ya planting dania,[],[]
3944448,I don't have a white sheep using a customer.,[],[]
3944497,Annah asked What is a good pojo seed?,['seed'],['inputs']
3944521,E You have the right to consume alcohol every six months if you want to consume it.,[],[]
3944526,"My daughters are infected with wevils, what medication can I use to help?",[],[]
3944546,Where is this Kenya I want to plant this month!,['plant'],['actions']
3944571,S Jessy Nielezeni or Chicken Cook quickly and give me what to eat.,['chicken'],['livestock']
3944593,Where can I get the Viazi? I want the gunia 6.,[],[]
3944593,Where can I get the Viazi? I want the gunia 6.,[],[]
3944594,Q there's nothing wrong with guess or guess.,[],[]
3944650,Q akona ducks at five,[],[]
3944650,Q akona ducks at five,[],[]
3944651,I want to start by planting vegetables and then start coming.,[],[]
3944651,I want to start by planting vegetables and then start coming.,[],[]
3944706,Do I ask the goats to build a barn Niburwirek? and Netambirwaky?,[],[]
3944759,It's hard to know if I want to have emondi erizoba blackberry. by jackson rubanda.,[],[]
3944788,E Obume bwangye burwire to sit down with the help of the mubazi,[],[]
3944854,The type of pig food should be avoided.,[],[]
3944868,Why did my grandmother die?,[],[]
3944888,"You're not going to feed the goats, you're not going to feed the goats, you're not going to feed the goats.",['feed'],['inputs']
3945002,It's a matter of life and death to take drugs and not do what I have to do.,[],[]
3945074,S Soko Ya Granny Kilo Ina Dooh Ngap is also available.,[],[]
3945087,"Q, the ticket, how many months?",[],[]
3945134,NIKIPATIA is the source of water from the tea plant in Maziwa HITASAIDIA.,"['water', 'plant']","['inputs', 'actions']"
3945139,I'd like to know a lot more about my visa.,[],[]
3945139,I'd like to know a lot more about my visa.,[],[]
3945146,I want to control the rabbit and start now.,[],[]
3945146,I want to control the rabbit and start now.,[],[]
3945176,E Goats Zange Zine Oruheri Body Gona Nkoreki? by Peninah,[],[]
3945176,E Goats Zange Zine Oruheri Body Gona Nkoreki? by Peninah,[],[]
3945221,"Today, a wealthy businessman is selling coins to a bank.",[],[]
3945224,"One of my chickens lays uncooked eggs, doesn't have the top one, what's six?","['eggs', 'chickens']","['livestock', 'livestock']"
3945229,I'm going to go with nicholas buhweju and ask him if I'm going to get a drink but I'm not going to get a drink.,[],[]
3945266,It's the only way to get to the top of the stairs and the only way to get to the top of the stairs.,[],[]
3945303,Please tell me where I can get a week's worth of money.,[],[]
3945325,"The farmer asked ""Please tell me where I can find a one-week-old Jibu S69 followed by your answer"".",[],[]
3945490,E. nyineshaho 2 zebicori and nenda kastoma.,[],[]
3945498,It's a combination of chicken and egg whites.,['chicken'],['livestock']
3945498,It's a combination of chicken and egg whites.,['chicken'],['livestock']
3945498,It's a combination of chicken and egg whites.,['chicken'],['livestock']
3945510,"S, Mh N Paul Kutoka Meru Naurisa, Wefarm Hinawesa to give a cup?",[],[]
3945559,S. Dania is a woman?,[],[]
3945559,S. Dania is a woman?,[],[]
3945573,How many ebihimba nibigura are there?,[],[]
3945580,S A chicken to buy.,['chicken'],['livestock']
3945603,My honey died a long time ago and then I didn't have any honey.What is honey?,[],[]
3945653,The drug is Spray Bean.,"['spray', 'bean']","['actions', 'crops']"
3945657,Q I would like to know what kind of seed I want to plant.,"['plant', 'seed']","['actions', 'inputs']"
3945682,"S, please get the number of Sainda Pls.",[],[]
3945751,"S Niko Na Ng, cows to sell.",[],[]
3945786,And the new bible is called the NTERRA 0702268292 MWESIGE JAMES KYENJOJO.,[],[]
3945813,How many times have you had a baby?,[],[]
3945825,The drug is Kuspray Maharagwe Ya Dudu.,[],[]
3945842,"I've harvested a little corn, what's the point of getting seventy pounds of corn in an acre, then that corn was a pocket PH1 , like nilitumia and pia niliyapalilia and then nikayakatia for cattle, what was the point?",['corn'],['crops']
3945842,"I've harvested a little corn, what's the point of getting seventy pounds of corn in an acre, then that corn was a pocket PH1 , like nilitumia and pia niliyapalilia and then nikayakatia for cattle, what was the point?",['corn'],['crops']
3945842,"I've harvested a little corn, what's the point of getting seventy pounds of corn in an acre, then that corn was a pocket PH1 , like nilitumia and pia niliyapalilia and then nikayakatia for cattle, what was the point?",['corn'],['crops']
3945869,"S,My father grows his eggs as amelalia.shida ni nn? GRACE from MOLO",['eggs'],['livestock']
3945870,S The drug that can be taken can be called a drug.,[],[]
3945890,S mududu ako in which the Mahidi will be informed how long.,[],[]
3945929,What should I avoid if I and my cows are in such a dangerous situation?,[],[]
3945930,Q Nyine Omwani Gwine Ebitubwe Bwenu Nagwinuka Nigubaki was born.,[],[]
3945938,E watameloni womanisarara watera emufulej nizeram water,['water'],['inputs']
3945946,"S, send me his phone number and I'll tell you what to do.",[],[]
3945954,Would you like to start a chicken farm in Nkoreki?,"['chicken', 'farm']","['livestock', 'actions']"
3945958,Eembibo nungi yebihimba neha is the name given to a group of animals.,[],[]
3945987,It is necessary to fight against the bacterium Nokorota.,[],[]
3945992,And I'm going to try to kill the animals.,[],[]
3946071,"The question is, how do you know who you are?Bhimba, Ebitokye, Ebincori, Who is your friend?",[],[]
3946071,"The question is, how do you know who you are?Bhimba, Ebitokye, Ebincori, Who is your friend?",[],[]
3946071,"The question is, how do you know who you are?Bhimba, Ebitokye, Ebincori, Who is your friend?",[],[]
3946123,"E Cleophas Kanungu is a district of Egomborora and Rutenga, Sylivia.",[],[]
3946211,I want three assholes.,[],[]
3946216,E EIMBA NISHLING 10 EBIKYORI SH 700 is also available.,[],[]
3946247,What's the difference between good hair and good cows?,[],[]
3946291,E Niyenda Ente 21B 12 may 2017 YEMITWARO 90 KUMURAGIREMBE AGAINRE by ROBERT N,[],[]
3946305,"Q my chick ilipotea , where is it ?",[],[]
3946306,"Q Niko Na Shamba But When I Grow Other Crops Like Chickpeas, Mihogo Viazi Vina Nilipa I Don't Know What's the Problem?",['grow'],['actions']
3946306,"Q Niko Na Shamba But When I Grow Other Crops Like Chickpeas, Mihogo Viazi Vina Nilipa I Don't Know What's the Problem?",['grow'],['actions']
3946306,"Q Niko Na Shamba But When I Grow Other Crops Like Chickpeas, Mihogo Viazi Vina Nilipa I Don't Know What's the Problem?",['grow'],['actions']
3946330,"He asked me if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it.",[],[]
3946330,"He asked me if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it.",[],[]
3946335,"He asked me if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it.",[],[]
3946335,"He asked me if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it, if I could make a living out of it.",[],[]
3946346,S Ni is 0703126368,[],[]
3946366,S Nakutaka0703126368 was born.,[],[]
3946390,Q Why Ninapo Panda Maindi Na2mia Mbolea After kupalilia naeka engine but no changes.,[],[]
3946571,It's a powerful tool that will help you improve your health.,[],[]
3946646,I'm not going to drink Nklugoma.Name JA Mobile 63,[],[]
3946651,Q My chickens are niza kienyeji.they lay eggs and are not completely yellow inside.,"['eggs', 'chickens']","['livestock', 'livestock']"
3946651,Q My chickens are niza kienyeji.they lay eggs and are not completely yellow inside.,"['eggs', 'chickens']","['livestock', 'livestock']"
3946692,S.S.A.IDIA HELP.NINA Where is the amount of money that is needed to pay the debt?,[],[]
3946819,"If the cabbage isn't found, where is it?",[],[]
3946856,"If you want to make one tree stand for the other, how do you do it?",[],[]
3947010,I'm going to make my chicken so you can get calcium.,['chicken'],['livestock']
3947086,Do you know how many?,[],[]
3947097,S kitunguu can be found here.,[],[]
3947129,"I'm looking at you milton for a drink of your own, and I'm going to tell you the truth about what's going on, and I'm going to tell you the truth about what's going on, and I'm going to tell you the truth about what's going on, and I'm going to tell you the truth about what's going on, and I'm going to tell you the truth about what's going on, and I'm going to tell you the truth about what's going on, and I'm going to tell you the truth about what's going on, and I'm going to tell you the truth about what's going on, and I'm going to tell you the truth about what's going on, and I'm going to tell you the truth about what's going on.",[],[]
3947160,"E, Nimbuza, Who is the one who is going to build an altar and dream of the popes?",[],[]
3947221,Eguza opusiri survives the curse of Akikweda.,[],[]
3947253,My chicken has six teeth.,['chicken'],['livestock']
3947278,Q. I want to go. I want to go. I want to go. I want to go.,[],[]
3947375,"Yes, but is it possible to spend a week as a kid?",[],[]
3947402,Do you want your child to have the same name as you?,[],[]
3947462,"If a chicken lays an unripe egg, what are six?",['chicken'],['livestock']
3947477,S mimi nauli ifi dawa kani maize udumiya because the maize is poisonous.,['maize'],['crops']
3947538,I'm going to have to work hard to get closer and closer to you.,[],[]
3947573,Why is it that a man should put on a red coat and grow into a purple coat?,['grow'],['actions']
3947611,What is the best remedy for diarrhea and parasites?,[],[]
3947623,"Apart from farming, what does wefarm mean, or is it just farming?",[],[]
3947632,JOHN NINGUZA's father and grandfather had a new home 10 and I was given a card for my mother's room 0776763242.,[],[]
